CustomerKey,Email,FirstName,LastName,BirthDate,Gender,MaritalStatus,HomeOwner,Children,Education,Occupation,Income
69408,goel42@kiteright.ca,JEFFREY,GOEL,11/22/1970,Male,S,N,3,Bachelor Degree,Clerical,"$160,000 "
69409,cai28@kiteright.ca,JUDY,CAI,10/6/1977,Female,S,N,1,High School,Professional,"$70,000 "
69410,alvarez25@kiteright.ca,HANNAH,ALVAREZ,1/21/1993,Female,M,Y,1,Graduate Degree,Manual,"$160,000 "
69411,kathleen21@kiteright.ca,KATHLEEN,SUN,9/1/1989,Female,S,N,1,Bachelor Degree,Professional,"$40,000 "
69412,beverly58@kiteright.ca,BEVERLY,VAZQUEZ,6/16/1990,Female,M,N,3,Graduate Degree,Professional,"$40,000 "
69413,shan71@kiteright.ca,RONALD,SHAN,2/12/1995,Male,M,N,3,Graduate Degree,Manual,"$50,000 "
69414,harold95@kiteright.ca,HAROLD,HARRIS,5/11/1989,Male,S,N,3,High School,Manual,"$140,000 "
69415,james59@kiteright.ca,JAMES,BAILEY,2/12/1970,Male,S,N,5,High School,Clerical,"$170,000 "
69416,garcia64@kiteright.ca,MARIA,GARCIA,9/17/1989,Female,S,N,0,High School,Manual,"$40,000 "
69417,amanda8@kiteright.ca,AMANDA,THOMPSON,7/17/1967,Female,M,Y,0,Graduate Degree,Management,"$160,000 "
69418,garcia28@kiteright.ca,KEVIN,GARCIA,6/17/1983,Male,S,Y,1,High School,Manual,"$140,000 "
69419,henry22@kiteright.ca,HENRY,BLANCO,7/12/1981,Male,M,Y,1,High School,Manual,"$40,000 "
69420,teresa74@kiteright.ca,TERESA,HENDERSON,11/14/1975,Female,S,N,0,Bachelor Degree,Management,"$40,000 "
69421,ross17@kiteright.ca,ANGELA,ROSS,8/29/1968,Female,S,Y,1,Bachelor Degree,Clerical,"$30,000 "
69422,martha39@kiteright.ca,MARTHA,JOHNSON,8/19/1963,Female,M,Y,1,Bachelor Degree,Clerical,"$10,000 "
69423,malhotra84@kiteright.ca,TERESA,MALHOTRA,2/16/1986,Female,S,N,0,High School,Clerical,"$30,000 "
69424,beck31@kiteright.ca,AMANDA,BECK,10/13/1982,Female,S,N,4,Graduate Degree,Professional,"$170,000 "
69425,long40@kiteright.ca,ALEXIS,LONG,5/21/1978,Female,M,N,4,Graduate Degree,Professional,"$30,000 "
69426,nath77@kiteright.ca,LISA,NATH,2/21/1988,Female,M,N,2,High School,Professional,"$70,000 "
69427,kelly2@kiteright.ca,KELLY,FLORES,3/31/1984,Female,S,Y,2,Graduate Degree,Clerical,"$170,000 "
69428,philip38@kiteright.ca,PHILIP,CHEN,1/10/1993,Male,M,Y,0,Graduate Degree,Professional,"$80,000 "
69429,alexis71@kiteright.ca,ALEXIS,HENDERSON,11/5/1994,Female,S,N,2,Graduate Degree,Management,"$20,000 "
69430,benjamin65@kiteright.ca,BENJAMIN,KELLY,2/29/1980,Male,M,Y,3,Graduate Degree,Manual,"$100,000 "
69431,torres1@kiteright.ca,JEAN,TORRES,4/10/2000,Female,M,Y,1,Bachelor Degree,Management,"$40,000 "
69432,judy52@kiteright.ca,JUDY,STEWART,1/29/1975,Female,M,N,3,Graduate Degree,Clerical,"$160,000 "
69433,alexander1@kiteright.ca,JASON,ALEXANDER,7/3/1996,Male,M,Y,0,Graduate Degree,Clerical,"$170,000 "
69434,wilson56@kiteright.ca,MARGARET,WILSON,7/7/1987,Female,S,Y,4,Bachelor Degree,Management,"$100,000 "
69435,melissa83@kiteright.ca,MELISSA,SANCHEZ,11/19/1978,Female,M,N,2,Graduate Degree,Management,"$140,000 "
69436,rai96@kiteright.ca,VINCENT,RAI,2/9/1983,Male,S,Y,4,Graduate Degree,Professional,"$170,000 "
69437,hernandez96@kiteright.ca,JANE,HERNANDEZ,8/13/1995,Female,S,Y,0,Bachelor Degree,Manual,"$70,000 "
69438,evans40@kiteright.ca,KATHRYN,EVANS,6/14/1961,Female,M,Y,0,Graduate Degree,Professional,"$130,000 "
69439,barbara66@kiteright.ca,BARBARA,MEHTA,2/20/1958,Female,M,Y,3,High School,Professional,"$50,000 "
69440,nelson10@kiteright.ca,KATHLEEN,NELSON,9/26/1993,Female,S,N,1,High School,Professional,"$140,000 "
69441,benjamin10@kiteright.ca,BENJAMIN,SLOAN,7/21/1973,Male,M,Y,3,Bachelor Degree,Clerical,"$90,000 "
69442,allen59@kiteright.ca,JANET,ALLEN,9/21/1995,Female,S,Y,0,High School,Management,"$150,000 "
69443,justin58@kiteright.ca,JUSTIN,NARA,4/21/1976,Male,M,Y,1,Graduate Degree,Manual,"$120,000 "
69444,kathryn6@kiteright.ca,KATHRYN,SERRANO,6/19/1987,Female,S,Y,1,High School,Manual,"$30,000 "
69445,saunders13@kiteright.ca,JUAN,SAUNDERS,2/2/1988,Male,M,N,1,High School,Professional,"$170,000 "
69446,jimenez70@kiteright.ca,SEAN,JIMENEZ,10/21/1961,Male,M,N,1,Graduate Degree,Clerical,"$60,000 "
69447,moreno41@kiteright.ca,MATTHEW,MORENO,11/4/1958,Male,S,N,0,High School,Professional,"$60,000 "
69448,amber31@kiteright.ca,AMBER,GONZALEZ,4/14/1986,Female,M,Y,2,Bachelor Degree,Professional,"$140,000 "
69449,smith37@kiteright.ca,AMANDA,SMITH,8/8/1982,Female,S,N,0,High School,Manual,"$40,000 "
69450,mary8@kiteright.ca,MARY,CARTER,10/12/1991,Female,M,N,2,High School,Management,"$80,000 "
69451,winston26@kiteright.ca,STEPHANIE,WINSTON,7/4/1988,Female,S,Y,1,Bachelor Degree,Professional,"$140,000 "
69452,ramirez15@kiteright.ca,NATHAN,RAMIREZ,3/15/1987,Male,S,N,4,Bachelor Degree,Manual,"$20,000 "
69453,jane55@kiteright.ca,JANE,ASHE,7/10/1965,Female,M,Y,1,Bachelor Degree,Manual,"$10,000 "
69454,carolyn34@kiteright.ca,CAROLYN,RUBIO,11/2/1995,Female,S,Y,3,Bachelor Degree,Professional,"$100,000 "
69455,wright33@kiteright.ca,ASHLEY,WRIGHT,9/28/1970,Female,M,N,2,Bachelor Degree,Clerical,"$120,000 "
69456,terry14@kiteright.ca,TERRY,HERNANDEZ,9/8/1996,Male,M,N,2,Graduate Degree,Manual,"$110,000 "
69457,ralph23@kiteright.ca,RALPH,RUBIO,9/10/1969,Male,S,N,2,Bachelor Degree,Clerical,"$70,000 "
69458,keith17@kiteright.ca,KEITH,HERNANDEZ,10/12/1964,Male,M,Y,5,Graduate Degree,Management,"$20,000 "
69459,madison96@kiteright.ca,MADISON,MORRIS,5/8/1990,Female,M,N,1,High School,Professional,"$90,000 "
69460,joe84@kiteright.ca,JOE,KUMAR,3/4/1969,Male,M,N,0,High School,Professional,"$60,000 "
69461,alonso4@kiteright.ca,SARAH,ALONSO,5/14/1971,Female,M,N,3,Bachelor Degree,Management,"$140,000 "
69462,cai40@kiteright.ca,SHIRLEY,CAI,2/15/1990,Female,M,Y,0,High School,Management,"$60,000 "
69463,butler21@kiteright.ca,ANDREW,BUTLER,2/14/1996,Male,S,N,0,High School,Clerical,"$10,000 "
69464,powell24@kiteright.ca,JEREMY,POWELL,6/10/1983,Male,S,N,3,High School,Manual,"$140,000 "
69465,gonzalez90@kiteright.ca,JACOB,GONZALEZ,11/8/1982,Male,M,N,0,Bachelor Degree,Manual,"$50,000 "
69466,nicholas17@kiteright.ca,NICHOLAS,SUAREZ,10/11/1986,Male,S,Y,4,High School,Clerical,"$20,000 "
69467,carl93@kiteright.ca,CARL,ANDERSEN,11/5/1983,Male,S,N,1,High School,Manual,"$160,000 "
69468,howard10@kiteright.ca,JESSE,HOWARD,2/26/1995,Male,M,N,4,Bachelor Degree,Management,"$20,000 "
69469,travers12@kiteright.ca,LISA,TRAVERS,10/3/1980,Female,M,Y,4,Bachelor Degree,Manual,"$30,000 "
69470,kevin16@kiteright.ca,KEVIN,CHANDE,10/12/1984,Male,S,N,0,High School,Manual,"$160,000 "
69471,brandon41@kiteright.ca,BRANDON,ROBERTS,11/13/1979,Male,S,N,0,Bachelor Degree,Clerical,"$170,000 "
69472,madison4@kiteright.ca,MADISON,CLARK,7/21/1994,Female,M,Y,1,Graduate Degree,Manual,"$140,000 "
69473,jerry54@kiteright.ca,JERRY,GONZALES,5/30/1992,Male,S,N,0,Bachelor Degree,Manual,"$160,000 "
69474,rodriguez84@kiteright.ca,JACOB,RODRIGUEZ,2/6/1992,Male,M,Y,5,Bachelor Degree,Professional,"$130,000 "
69475,ralph56@kiteright.ca,RALPH,REED,10/11/1983,Male,S,N,1,Bachelor Degree,Professional,"$60,000 "
69476,clark92@kiteright.ca,AMBER,CLARK,2/29/1988,Female,M,N,5,Graduate Degree,Manual,"$80,000 "
69477,ortega42@kiteright.ca,ALEXIS,ORTEGA,4/3/1982,Female,S,N,3,High School,Clerical,"$70,000 "
69478,ann74@kiteright.ca,ANN,MURPHY,7/7/1964,Female,S,Y,5,Bachelor Degree,Clerical,"$30,000 "
69479,madison57@kiteright.ca,MADISON,GILL,12/21/1969,Female,M,Y,2,High School,Professional,"$110,000 "
69480,lauren27@kiteright.ca,LAUREN,RAJI,7/3/1996,Female,S,N,2,Bachelor Degree,Manual,"$90,000 "
69481,patrick21@kiteright.ca,PATRICK,WILSON,9/27/1990,Male,M,Y,0,Bachelor Degree,Manual,"$160,000 "
69482,bryan41@kiteright.ca,BRYAN,SIMMONS,6/4/1968,Male,M,N,1,High School,Clerical,"$160,000 "
69483,hu43@kiteright.ca,MADISON,HU,6/8/1987,Female,S,Y,0,High School,Professional,"$90,000 "
69484,denise86@kiteright.ca,DENISE,TANG,1/9/1961,Female,S,Y,1,Bachelor Degree,Management,"$160,000 "
69485,taylor42@kiteright.ca,JANE,TAYLOR,4/27/1987,Female,M,N,5,Bachelor Degree,Professional,"$10,000 "
69486,larry56@kiteright.ca,LARRY,ZHOU,11/14/1975,Male,M,Y,1,High School,Clerical,"$110,000 "
69487,ward87@kiteright.ca,ZACHARY,WARD,1/1/1998,Male,S,N,1,Bachelor Degree,Manual,"$120,000 "
69488,munoz73@kiteright.ca,ALBERT,MUNOZ,11/5/1989,Male,S,N,4,Graduate Degree,Management,"$20,000 "
69489,kathleen41@kiteright.ca,KATHLEEN,CHEN,10/18/1986,Female,M,N,5,Bachelor Degree,Manual,"$150,000 "
69490,ortega49@kiteright.ca,CYNTHIA,ORTEGA,11/7/1977,Female,S,N,4,High School,Manual,"$20,000 "
69491,carolyn47@kiteright.ca,CAROLYN,KING,11/5/1974,Female,S,Y,1,Bachelor Degree,Management,"$50,000 "
69492,xie36@kiteright.ca,SEAN,XIE,9/7/1989,Male,M,N,4,Graduate Degree,Management,"$100,000 "
69493,julia71@kiteright.ca,JULIA,MITCHELL,5/17/1979,Female,S,N,2,Bachelor Degree,Management,"$40,000 "
69494,hernandez44@kiteright.ca,TIFFANY,HERNANDEZ,12/7/1962,Female,M,N,0,High School,Management,"$130,000 "
69495,larry16@kiteright.ca,LARRY,GAO,3/14/1992,Male,M,Y,0,Graduate Degree,Professional,"$20,000 "
69496,gao91@kiteright.ca,NATHAN,GAO,7/30/1971,Male,M,N,1,High School,Management,"$120,000 "
69497,serrano33@kiteright.ca,ROY,SERRANO,3/8/1991,Male,S,Y,4,High School,Professional,"$60,000 "
69498,russell82@kiteright.ca,WILLIAM,RUSSELL,10/14/1972,Male,M,Y,4,High School,Manual,"$70,000 "
69499,willie31@kiteright.ca,WILLIE,RAMOS,4/16/1993,Male,S,N,0,High School,Clerical,"$50,000 "
69500,bryan98@kiteright.ca,BRYAN,GILL,9/8/1979,Male,S,N,3,High School,Manual,"$90,000 "
69501,benjamin18@kiteright.ca,BENJAMIN,TANG,5/13/1974,Male,S,Y,5,Bachelor Degree,Professional,"$100,000 "
69502,henry80@kiteright.ca,HENRY,SIMMONS,11/20/1974,Male,S,N,0,Graduate Degree,Professional,"$80,000 "
69503,jesse98@kiteright.ca,JESSE,KELLY,6/19/1984,Male,S,Y,3,High School,Manual,"$140,000 "
69504,eric17@kiteright.ca,ERIC,ORTEGA,11/22/1997,Male,S,N,2,Graduate Degree,Management,"$90,000 "
69505,dominguez85@kiteright.ca,KEVIN,DOMINGUEZ,2/10/1986,Male,M,N,2,Graduate Degree,Manual,"$150,000 "
69506,ashley23@kiteright.ca,ASHLEY,HENDERSON,10/18/1985,Female,S,Y,2,High School,Clerical,"$80,000 "
69507,thompson20@kiteright.ca,GLORIA,THOMPSON,11/2/1962,Female,S,Y,1,Graduate Degree,Manual,"$130,000 "
69508,torres1@kiteright.ca,MARIA,TORRES,6/17/1981,Female,S,N,2,Graduate Degree,Clerical,"$60,000 "
69509,brown54@kiteright.ca,JERRY,BROWN,4/28/1979,Male,S,N,4,High School,Management,"$160,000 "
69510,steven88@kiteright.ca,STEVEN,MEHTA,9/2/1988,Male,M,N,5,High School,Management,"$90,000 "
69511,james55@kiteright.ca,JOHN,JAMES,5/6/1984,Male,M,Y,2,Bachelor Degree,Manual,"$90,000 "
69512,timothy97@kiteright.ca,TIMOTHY,JONES,10/21/1995,Male,M,N,4,High School,Professional,"$110,000 "
69513,victoria69@kiteright.ca,VICTORIA,BROOKS,3/13/1994,Female,S,N,0,Graduate Degree,Professional,"$170,000 "
69514,ramos10@kiteright.ca,WALTER,RAMOS,5/3/1984,Male,M,Y,0,High School,Clerical,"$130,000 "
69515,jenkins60@kiteright.ca,KATHLEEN,JENKINS,12/19/1968,Female,S,N,3,Graduate Degree,Management,"$90,000 "
69516,scott3@kiteright.ca,SCOTT,KING,1/29/1981,Male,S,Y,2,High School,Professional,"$90,000 "
69517,wang47@kiteright.ca,SAMANTHA,WANG,5/20/1968,Female,S,Y,1,Bachelor Degree,Manual,"$120,000 "
69518,rebecca3@kiteright.ca,REBECCA,WASHINGTON,1/31/1997,Female,M,Y,2,Graduate Degree,Professional,"$100,000 "
69519,douglas29@kiteright.ca,DOUGLAS,ADAMS,9/18/1958,Male,S,Y,2,Bachelor Degree,Professional,"$80,000 "
69520,willie49@kiteright.ca,WILLIE,TAYLOR,11/18/1997,Male,S,Y,0,Bachelor Degree,Management,"$40,000 "
69521,dominguez67@kiteright.ca,JOHNNY,DOMINGUEZ,8/3/1963,Male,M,N,2,Bachelor Degree,Clerical,"$140,000 "
69522,jimenez59@kiteright.ca,JOHN,JIMENEZ,11/11/1977,Male,S,N,3,Graduate Degree,Professional,"$70,000 "
69523,joan14@kiteright.ca,JOAN,EVANS,12/5/1977,Female,S,N,1,High School,Professional,"$70,000 "
69524,gonzalez13@kiteright.ca,CARL,GONZALEZ,11/28/1987,Male,S,N,4,High School,Manual,"$110,000 "
69525,gonzalez21@kiteright.ca,LISA,GONZALEZ,9/21/1995,Female,S,Y,2,High School,Manual,"$70,000 "
69526,beck56@kiteright.ca,DONALD,BECK,12/5/1973,Male,M,Y,2,Bachelor Degree,Clerical,"$170,000 "
69527,cook1@kiteright.ca,JESSICA,COOK,11/1/1988,Female,M,N,3,Bachelor Degree,Manual,"$140,000 "
69528,shan28@kiteright.ca,BRUCE,SHAN,8/28/1971,Male,M,N,0,Graduate Degree,Clerical,"$50,000 "
69529,sarah18@kiteright.ca,SARAH,JAI,4/17/1984,Female,S,N,1,Graduate Degree,Manual,"$150,000 "
69530,jeffrey82@kiteright.ca,JEFFREY,SUN,5/1/1974,Male,S,Y,4,Bachelor Degree,Management,"$150,000 "
69531,perez1@kiteright.ca,ANTHONY,PEREZ,10/27/1996,Male,M,N,1,Bachelor Degree,Professional,"$150,000 "
69532,russell3@kiteright.ca,HAROLD,RUSSELL,5/21/1990,Male,M,N,2,High School,Professional,"$100,000 "
69533,sherman50@kiteright.ca,HANNAH,SHERMAN,12/5/1974,Female,M,N,3,Bachelor Degree,Management,"$110,000 "
69534,andersen3@kiteright.ca,BETTY,ANDERSEN,10/17/2000,Female,S,N,1,Bachelor Degree,Management,"$60,000 "
69535,lopez44@kiteright.ca,ROBERT,LOPEZ,2/5/1967,Male,M,N,1,Bachelor Degree,Manual,"$90,000 "
69536,bell92@kiteright.ca,JENNIFER,BELL,12/21/1996,Female,S,Y,4,Bachelor Degree,Manual,"$20,000 "
69537,hughes41@kiteright.ca,BEVERLY,HUGHES,3/1/1958,Female,M,N,3,High School,Professional,"$80,000 "
69538,karen73@kiteright.ca,KAREN,WILSON,3/3/1988,Female,M,N,2,Graduate Degree,Manual,"$110,000 "
69539,wayne20@kiteright.ca,WAYNE,MEHTA,7/20/1986,Male,S,Y,1,Bachelor Degree,Clerical,"$30,000 "
69540,adams87@kiteright.ca,CHRISTINE,ADAMS,11/8/1998,Female,S,Y,2,High School,Clerical,"$160,000 "
69541,arthur6@kiteright.ca,ARTHUR,RAMOS,9/4/1980,Male,S,Y,1,Graduate Degree,Management,"$80,000 "
69542,gill87@kiteright.ca,TERRY,GILL,6/16/1983,Male,M,N,2,High School,Professional,"$30,000 "
69543,flores17@kiteright.ca,SARAH,FLORES,9/1/1985,Female,M,N,2,Bachelor Degree,Clerical,"$20,000 "
69544,parker77@kiteright.ca,DANIEL,PARKER,4/8/1991,Male,M,N,1,Bachelor Degree,Clerical,"$80,000 "
69545,robert28@kiteright.ca,ROBERT,RAJI,4/7/1959,Male,S,Y,2,Graduate Degree,Management,"$50,000 "
69546,john40@kiteright.ca,JOHN,KING,10/28/1985,Male,S,N,5,High School,Professional,"$150,000 "
69547,dylan42@kiteright.ca,DYLAN,STEWART,6/21/1999,Male,S,N,5,Bachelor Degree,Management,"$70,000 "
69548,mehta79@kiteright.ca,ALEXIS,MEHTA,11/29/1996,Female,S,Y,0,High School,Management,"$40,000 "
69549,hu73@kiteright.ca,NOAH,HU,4/28/1996,Male,S,N,0,High School,Manual,"$20,000 "
69550,alan68@kiteright.ca,ALAN,NATH,5/29/1988,Male,M,Y,2,Bachelor Degree,Professional,"$100,000 "
69551,edwards67@kiteright.ca,STEPHEN,EDWARDS,4/17/1982,Male,M,Y,2,Bachelor Degree,Manual,"$100,000 "
69552,tiffany33@kiteright.ca,TIFFANY,GONZALES,10/4/1980,Female,S,N,1,Graduate Degree,Professional,"$140,000 "
69553,stephen57@kiteright.ca,STEPHEN,CARTER,5/16/1978,Male,M,Y,3,Graduate Degree,Clerical,"$150,000 "
69554,rachel92@kiteright.ca,RACHEL,GRAY,1/19/1990,Female,M,N,1,Bachelor Degree,Management,"$70,000 "
69555,flores54@kiteright.ca,ERIC,FLORES,8/7/1979,Male,M,Y,2,Graduate Degree,Management,"$40,000 "
69556,taylor57@kiteright.ca,JOE,TAYLOR,8/5/1976,Male,S,N,0,Bachelor Degree,Manual,"$100,000 "
69557,kelly33@kiteright.ca,KELLY,MADAN,5/18/1981,Female,M,N,3,Bachelor Degree,Professional,"$100,000 "
69558,wood85@kiteright.ca,JOE,WOOD,8/2/1986,Male,S,Y,1,High School,Management,"$120,000 "
69559,albert11@kiteright.ca,ALBERT,HUANG,9/12/1986,Male,M,N,1,Bachelor Degree,Clerical,"$70,000 "
69560,she14@kiteright.ca,JERRY,SHE,3/7/1998,Male,S,Y,4,High School,Manual,"$170,000 "
69561,zheng32@kiteright.ca,CHRISTINA,ZHENG,8/28/1980,Female,S,N,0,High School,Professional,"$150,000 "
69562,abigail31@kiteright.ca,ABIGAIL,HOWARD,6/6/1987,Female,M,N,4,Bachelor Degree,Clerical,"$80,000 "
69563,susan15@kiteright.ca,SUSAN,MORGAN,6/6/1995,Female,S,N,0,High School,Clerical,"$80,000 "
69564,kelly51@kiteright.ca,KENNETH,KELLY,4/16/1981,Male,M,Y,0,Bachelor Degree,Management,"$30,000 "
69565,walter10@kiteright.ca,WALTER,WEBER,6/22/1959,Male,S,Y,1,High School,Clerical,"$30,000 "
69566,perry10@kiteright.ca,EVELYN,PERRY,3/12/1973,Female,S,Y,3,High School,Manual,"$160,000 "
69567,gill23@kiteright.ca,THERESA,GILL,10/9/1995,Female,M,N,0,Bachelor Degree,Professional,"$60,000 "
69568,cooper56@kiteright.ca,THOMAS,COOPER,4/29/1996,Male,M,N,2,High School,Professional,"$70,000 "
69569,helen77@kiteright.ca,HELEN,COLLINS,11/10/1973,Female,S,N,4,Bachelor Degree,Clerical,"$70,000 "
69570,martin81@kiteright.ca,HENRY,MARTIN,11/22/1984,Male,S,Y,0,Bachelor Degree,Professional,"$40,000 "
69571,janet92@kiteright.ca,JANET,YUAN,5/2/1967,Female,M,N,0,High School,Professional,"$50,000 "
69572,jeremy64@kiteright.ca,JEREMY,ROGERS,2/6/1985,Male,S,Y,1,Bachelor Degree,Manual,"$160,000 "
69573,victoria15@kiteright.ca,VICTORIA,SIMMONS,6/6/1993,Female,S,Y,0,High School,Management,"$80,000 "
69574,bryant5@kiteright.ca,KENNETH,BRYANT,3/7/1999,Male,M,N,5,Graduate Degree,Manual,"$50,000 "
69575,melissa93@kiteright.ca,MELISSA,LIN,4/12/1987,Female,M,Y,4,Bachelor Degree,Manual,"$130,000 "
69576,brian50@kiteright.ca,BRIAN,GONZALEZ,5/23/1991,Male,S,Y,1,Graduate Degree,Professional,"$110,000 "
69577,foster84@kiteright.ca,LARRY,FOSTER,4/18/1984,Male,S,Y,0,Graduate Degree,Manual,"$90,000 "
69578,martin31@kiteright.ca,PAMELA,MARTIN,12/10/1983,Female,M,N,5,Graduate Degree,Management,"$170,000 "
69579,linda84@kiteright.ca,LINDA,PEREZ,2/9/1983,Female,S,Y,0,High School,Management,"$30,000 "
69580,ashley44@kiteright.ca,ASHLEY,HAYES,4/23/1989,Female,M,N,1,Graduate Degree,Clerical,"$50,000 "
69581,sanchez33@kiteright.ca,FRANCES,SANCHEZ,2/17/1985,Female,S,N,2,Bachelor Degree,Manual,"$120,000 "
69582,cook83@kiteright.ca,BRIAN,COOK,4/9/1987,Male,M,N,4,Bachelor Degree,Manual,"$60,000 "
69583,heather37@kiteright.ca,HEATHER,JIMÉNEZ,7/5/1966,Female,S,Y,2,Bachelor Degree,Professional,"$120,000 "
69584,kelly30@kiteright.ca,ARTHUR,KELLY,3/2/1989,Male,S,Y,3,High School,Manual,"$140,000 "
69585,michelle64@kiteright.ca,MICHELLE,GRIFFIN,9/21/1990,Female,M,N,2,Graduate Degree,Clerical,"$110,000 "
69586,yuan10@kiteright.ca,AMBER,YUAN,2/21/1977,Female,M,Y,4,Graduate Degree,Professional,"$90,000 "
69587,randy84@kiteright.ca,RANDY,ALLEN,2/4/1980,Male,S,Y,2,Bachelor Degree,Manual,"$90,000 "
69588,alexander46@kiteright.ca,SAMANTHA,ALEXANDER,1/17/1980,Female,S,Y,2,Graduate Degree,Professional,"$110,000 "
69589,jeffrey31@kiteright.ca,JEFFREY,ALLEN,5/22/1992,Male,S,N,1,Bachelor Degree,Professional,"$140,000 "
69590,ramos44@kiteright.ca,EUGENE,RAMOS,4/17/1959,Male,M,Y,2,Graduate Degree,Manual,"$80,000 "
69591,walker92@kiteright.ca,DEBORAH,WALKER,6/2/1988,Female,M,Y,1,Bachelor Degree,Professional,"$100,000 "
69592,kayla54@kiteright.ca,KAYLA,LUO,12/2/1994,Female,M,N,3,Graduate Degree,Professional,"$80,000 "
69593,sanders55@kiteright.ca,NANCY,SANDERS,11/19/1976,Female,S,Y,3,Graduate Degree,Professional,"$20,000 "
69594,jai85@kiteright.ca,EMMA,JAI,6/19/1994,Female,M,Y,5,Graduate Degree,Professional,"$150,000 "
69595,srini5@kiteright.ca,ANTHONY,SRINI,9/17/1989,Male,S,Y,5,Graduate Degree,Professional,"$150,000 "
69596,benjamin40@kiteright.ca,BENJAMIN,JAMES,10/5/1981,Male,M,N,2,Bachelor Degree,Clerical,"$130,000 "
69597,wayne57@kiteright.ca,WAYNE,BELL,3/12/1995,Male,M,Y,1,Graduate Degree,Clerical,"$110,000 "
69598,gomez53@kiteright.ca,DANIEL,GOMEZ,6/7/1967,Male,M,N,1,High School,Clerical,"$90,000 "
69599,jacqueline44@kiteright.ca,JACQUELINE,RUBIO,12/15/1962,Female,M,Y,1,High School,Manual,"$130,000 "
69600,martinez81@kiteright.ca,VICTORIA,MARTINEZ,11/2/1976,Female,M,N,1,High School,Manual,"$10,000 "
69601,turner77@kiteright.ca,KYLE,TURNER,3/7/1997,Male,M,Y,0,High School,Professional,"$130,000 "
69602,gerald67@kiteright.ca,GERALD,JAMES,10/30/1958,Male,S,N,3,High School,Professional,"$130,000 "
69603,ryan54@kiteright.ca,RYAN,RAMAN,10/14/1997,Male,S,N,0,Graduate Degree,Clerical,"$100,000 "
69604,henderson71@kiteright.ca,JOE,HENDERSON,6/4/1970,Male,M,N,2,Graduate Degree,Clerical,"$110,000 "
69605,christian95@kiteright.ca,CHRISTIAN,WRIGHT,9/15/1966,Male,S,N,3,Bachelor Degree,Manual,"$130,000 "
69606,wayne42@kiteright.ca,WAYNE,GUTIERREZ,8/10/1997,Male,M,Y,4,Bachelor Degree,Clerical,"$150,000 "
69607,sharma86@kiteright.ca,ANDREW,SHARMA,5/17/1979,Male,M,N,2,High School,Management,"$130,000 "
69608,george92@kiteright.ca,GEORGE,RAY,2/11/1962,Male,M,Y,5,High School,Clerical,"$60,000 "
69609,white46@kiteright.ca,CHRISTINE,WHITE,2/17/1967,Female,M,N,4,Graduate Degree,Clerical,"$60,000 "
69610,jeremy44@kiteright.ca,JEREMY,HENDERSON,7/12/1969,Male,S,N,2,Graduate Degree,Management,"$150,000 "
69611,brandon86@kiteright.ca,BRANDON,GARCIA,3/10/1958,Male,S,Y,0,High School,Management,"$40,000 "
69612,anand67@kiteright.ca,AARON,ANAND,7/17/1980,Male,M,Y,0,Graduate Degree,Management,"$130,000 "
69613,russell58@kiteright.ca,RUSSELL,LONG,6/26/1984,Male,S,N,1,High School,Management,"$80,000 "
69614,beverly94@kiteright.ca,BEVERLY,RUSSELL,11/9/1978,Female,M,N,0,Bachelor Degree,Manual,"$10,000 "
69615,philip6@kiteright.ca,PHILIP,COX,4/29/1991,Male,S,Y,0,Graduate Degree,Clerical,"$100,000 "
69616,philip89@kiteright.ca,PHILIP,BRADLEY,1/12/1977,Male,S,N,4,Graduate Degree,Clerical,"$130,000 "
69617,melissa21@kiteright.ca,MELISSA,MITCHELL,4/4/1998,Female,S,N,0,Graduate Degree,Management,"$10,000 "
69618,betty22@kiteright.ca,BETTY,COOPER,11/7/1983,Female,S,N,0,Graduate Degree,Professional,"$60,000 "
69619,wright45@kiteright.ca,TIMOTHY,WRIGHT,12/2/1977,Male,M,Y,1,High School,Professional,"$70,000 "
69620,deborah86@kiteright.ca,DEBORAH,YUAN,5/8/1991,Female,M,N,0,High School,Clerical,"$130,000 "
69621,lewis42@kiteright.ca,KATHRYN,LEWIS,7/13/1984,Female,M,Y,0,High School,Professional,"$10,000 "
69622,wood58@kiteright.ca,JENNIFER,WOOD,1/10/1992,Female,M,Y,3,Bachelor Degree,Professional,"$130,000 "
69623,beverly59@kiteright.ca,BEVERLY,LUO,10/7/1999,Female,S,N,2,High School,Professional,"$50,000 "
69624,pritchett45@kiteright.ca,ROBERT,PRITCHETT,5/28/2000,Male,S,Y,2,Bachelor Degree,Manual,"$10,000 "
69625,she14@kiteright.ca,KEVIN,SHE,10/19/1986,Male,M,N,4,High School,Professional,"$30,000 "
69626,katherine50@kiteright.ca,KATHERINE,BLACK,12/17/1987,Female,S,N,1,High School,Clerical,"$170,000 "
69627,willie47@kiteright.ca,WILLIE,LIU,4/29/1961,Male,M,N,1,Graduate Degree,Management,"$60,000 "
69628,romero85@kiteright.ca,DIANE,ROMERO,1/21/1976,Female,S,Y,1,High School,Management,"$60,000 "
69629,tang98@kiteright.ca,KAYLA,TANG,4/17/1980,Female,M,N,2,Graduate Degree,Manual,"$50,000 "
69630,young11@kiteright.ca,BEVERLY,YOUNG,12/22/1990,Female,S,Y,0,High School,Professional,"$120,000 "
